Target,Hiretype,Title,age,Original State,Source,IT,Joining Center,Joining_center_1,Rank,IsRotationalShift,NoticePeriod,Qualification1,Big four,DAndI,hike,JoiningBonus,GoodsTransportationTravelEligibility,Experienced
1,New Employee,0,25.13972603,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,18%,0,0,1
1,New Employee,0,27.43835616,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,23%,0,0,1
1,New Employee,0,31.2,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,26%,0,0,1
1,New Employee,1,24.55068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,26.43287671,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
0,New Employee,0,29.42191781,Karnataka,WALK-IN,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,26.18082192,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,39%,0,0,1
1,New Employee,1,22.13424658,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,28.44657534,Karnataka,CONSULTANCY,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,35%,0,0,1
1,New Employee,0,35.90410959,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,0,0,36%,0,0,1
1,New Employee,1,25.81917808,Karnataka,CONSULTANCY,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,31%,0,1,1
0,New Employee,1,28.34520548,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,20%,0,0,1
0,New Employee,1,22.23835616,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,16%,0,0,1
0,New Employee,1,27.83561644,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,New Employee,1,28.47945205,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,14%,0,0,1
1,New Employee,0,23.4,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,1,0,13%,0,0,1
0,New Employee,1,24.10684932,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,52%,0,0,1
0,New Employee,0,27.85479452,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,27.69041096,Karnataka,CONSULTANCY,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,17%,0,0,1
1,New Employee,1,33.13972603,Karnataka,CONSULTANCY,1,Bangalore,Same,42,FALSE,2,Post Grad,0,0,28%,0,0,1
1,Re hire,0,24.78082192,Haryana,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,0%,0,1,0
1,New Employee,1,21.06575342,Haryana,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,Transfer,1,29.59726027,New Delhi,GDS LEAP,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,0%,0,0,0
1,New Employee,1,23.43835616,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,24%,0,0,1
1,New Employee,1,27.70136986,Uttar Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,29%,0,1,1
1,New Employee,1,31.51506849,Andhra Pradesh,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,29%,0,1,1
1,New Employee,0,23.54246575,Rajasthan,EMPLOYEE REFERRAL,0,Gurgaon,Not_same,44,FALSE,2,Post Grad,0,0,31%,0,0,1
1,New Employee,1,28.57260274,Kerala,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,28%,0,1,1
0,New Employee,0,26.04383562,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,17%,0,0,1
1,New Employee,0,21.54794521,Tamil Nadu,CAMPUS,0,Chennai,Same,4,TRUE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,25.9260274,Haryana,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.31780822,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,22.09041096,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,29.81369863,Haryana,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,25.50410959,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,28.29589041,Uttar Pradesh,EMPLOYEE REFERRAL,0,Gurgaon,Not_same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,New Employee,0,26.19452055,New Delhi,EMPLOYEE REFERRAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
1,New Employee,0,25.05205479,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,28.91506849,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,49%,0,1,1
1,New Employee,1,23.35068493,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,36.52054795,Karnataka,CONSULTANCY,0,Bangalore,Same,32,FALSE,2,Post Grad,0,0,18%,0,0,1
1,Transfer,0,23.09589041,Karnataka,GDS LEAP,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,0%,0,0,0
1,New Employee,1,30.89315068,Andhra Pradesh,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,31%,0,1,1
1,New Employee,1,23.25753425,Uttar Pradesh,PORTAL,0,Gurgaon,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,24.82739726,New Delhi,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,25%,0,0,1
1,Re hire,0,26.01369863,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,8%,0,0,1
1,New Employee,1,28.65753425,Karnataka,PORTAL,0,Kochi,Not_same,42,TRUE,2,Post Grad,0,0,9%,0,1,1
1,New Employee,0,29.26575342,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.2,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.54520548,Kerala,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,1,0,100%,0,1,1
1,New Employee,0,25.29041096,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,24.17534247,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,27.09315068,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,26.19178082,Tamil Nadu,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,1,24.65479452,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,24.77260274,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
0,New Employee,0,26.47945205,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,1,25.41917808,Kerala,PORTAL,0,Trivandrum,Same,44,TRUE,2,Post Grad,0,0,20%,0,0,1
1,New Employee,0,30.55616438,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,30.49589041,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,23.27123288,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
1,New Employee,1,23.91232877,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.11506849,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.12876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.53150685,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.59726027,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,25.10684932,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.43013699,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,44,TRUE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,31.40821918,Kerala,EMPLOYEE REFERRAL,0,Chennai,Not_same,42,FALSE,2,Post Grad,1,0,36%,0,0,1
1,New Employee,0,28.73972603,Maharashtra,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,21%,0,0,1
1,New Employee,0,30.80273973,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,24%,0,0,1
1,New Employee,1,25.93424658,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,29%,0,0,1
1,New Employee,1,29.35890411,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,27%,0,0,1
1,New Employee,0,29.43287671,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,22%,0,0,1
1,New Employee,0,27.27671233,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,23%,0,0,1
1,New Employee,0,25.96438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,21%,0,0,1
1,New Employee,1,29.00273973,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,24%,0,0,1
1,New Employee,1,32.24931507,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,23%,0,0,1
1,New Employee,0,30.01643836,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,24%,0,0,1
1,New Employee,1,36.36164384,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,20%,0,0,1
1,Re hire,1,31.09041096,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,32,FALSE,2,Post Grad,1,0,15%,0,0,1
0,New Employee,1,28.75616438,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
1,Re hire,0,30.64383562,Punjab,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,8%,0,1,1
1,New Employee,1,22.24657534,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,1,33.75616438,Karnataka,PORTAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,25%,0,1,1
1,New Employee,0,25.56986301,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.82739726,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,22.16438356,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,21%,0,0,1
1,New Employee,1,24.11780822,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,79%,0,1,1
1,New Employee,0,22.18630137,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,5%,0,0,1
1,New Employee,1,25.56986301,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,10%,0,0,1
0,New Employee,1,22.8739726,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,28%,0,0,1
0,New Employee,1,25.87671233,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,24.12328767,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,0%,0,1,0
1,New Employee,0,22.9369863,Kerala,EMPLOYEE REFERRAL,0,Chennai,Not_same,44,FALSE,2,Post Grad,0,0,0%,0,1,0
1,New Employee,0,25.4630137,Tamil Nadu,CAMPUS,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,1,29.15890411,Haryana,PORTAL,0,Gurgaon,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
1,New Employee,0,22.91506849,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,29%,0,0,1
1,New Employee,1,25.89041096,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,32%,0,0,1
1,New Employee,0,26.10136986,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,24.77260274,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,25.9260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,0,24.18356164,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,21.85753425,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,100%,0,0,1
1,New Employee,1,23.22191781,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,8%,0,0,1
1,Re hire,0,29.04109589,Tamil Nadu,PORTAL,0,Chennai,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
1,New Employee,1,25.94794521,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,44,FALSE,2,Post Grad,0,0,20%,0,1,1
1,New Employee,0,24.63561644,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,1,24.07123288,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,1,32.32876712,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,1,31.75342466,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,0,29.84383562,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,25%,0,0,1
0,New Employee,1,29.21369863,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,0,27.44657534,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,26%,0,0,1
0,New Employee,1,26.77260274,Karnataka,CONSULTANCY,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
1,New Employee,1,29.36438356,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,0,0,25%,0,0,1
1,New Employee,0,27.69315068,Tamil Nadu,CONSULTANCY,0,Kochi,Not_same,42,TRUE,2,Post Grad,0,0,17%,0,1,1
1,Re hire,0,27.68493151,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,42,FALSE,2,Post Grad,1,0,4%,0,0,1
1,Re hire,0,26.28767123,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,21%,0,0,1
1,Re hire,0,23.4109589,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,1,0,18%,0,0,1
1,Re hire,0,34.33972603,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,9%,0,0,1
1,New Employee,0,23.04383562,Kerala,CAMPUS,0,Chennai,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,30.72054795,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,1,0,24%,0,1,1
1,New Employee,1,25.7260274,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,23.34246575,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.22739726,Kerala,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,22.85479452,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,1,27.87945205,Maharashtra,PORTAL,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,0%,0,1,1
1,New Employee,1,24.43561644,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.28219178,Andhra Pradesh,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.10410959,Tamil Nadu,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
1,New Employee,1,28.55068493,Maharashtra,CONSULTANCY,1,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,24%,0,1,1
1,New Employee,1,23.38082192,Kerala,CAMPUS,0,Bangalore,Not_same,4,FALSE,1,Post Grad,0,0,100%,0,0,1
0,New Employee,0,28.18082192,Maharashtra,CONSULTANCY,1,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,24%,0,1,1
1,New Employee,1,21.78356164,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,24.80547945,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.97808219,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,35%,0,0,1
1,New Employee,1,22.03287671,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.93424658,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,25%,0,0,1
1,New Employee,1,23.15616438,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,29.34794521,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,49%,0,0,1
1,New Employee,1,29.67123288,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,20%,0,0,1
1,New Employee,0,27.96986301,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,29%,0,0,1
1,New Employee,1,26.33150685,Kerala,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,6%,0,1,1
0,New Employee,1,29.16438356,New Delhi,CONSULTANCY,0,Gurgaon,Same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
0,New Employee,1,30.17534247,Assam,CONSULTANCY,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,23%,0,0,1
1,New Employee,1,23.27123288,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.39726027,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,22.07945205,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,0,28.62191781,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,24.6630137,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,21.9260274,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,23.92876712,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,43%,0,0,1
1,New Employee,1,21.38082192,Andhra Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,1,24.00273973,Madhya Pradesh,EMPLOYEE REFERRAL,0,Bangalore,Not_same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,1,25.95068493,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,32.03561644,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,24.2109589,Karnataka,EMPLOYEE REFERRAL,1,Bangalore,Same,4,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,21.6630137,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,1,42.73972603,Kerala,PORTAL,0,Bangalore,Not_same,42,FALSE,2,Post Grad,0,0,3%,0,1,1
1,New Employee,1,38.48219178,Kerala,EMPLOYEE REFERRAL,0,Kochi,Same,32,FALSE,2,Post Grad,0,0,27%,0,0,1
1,New Employee,0,21.85753425,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,1,1
1,New Employee,0,26.63835616,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,Re hire,0,25.60273973,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,0,27.98082192,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,7%,0,0,1
1,New Employee,1,27.02465753,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,43%,0,0,1
1,New Employee,1,31.84931507,Uttar Pradesh,CONSULTANCY,0,Gurgaon,Not_same,42,FALSE,2,Post Grad,1,0,22%,0,0,1
0,New Employee,1,29.61643836,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,21%,0,0,1
0,New Employee,1,25.43561644,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,26%,0,0,1
1,New Employee,1,26.17534247,Karnataka,CONSULTANCY,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,26%,0,0,1
1,New Employee,0,24.17534247,Haryana,CONSULTANCY,0,Gurgaon,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,Re hire,1,27.16986301,Kerala,PORTAL,0,Kochi,Same,4,TRUE,1,Post Grad,1,0,100%,0,0,1
1,Re hire,1,31.54520548,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,9%,0,0,1
1,New Employee,1,23.0630137,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,25.61643836,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,49%,0,0,1
1,New Employee,0,24.17534247,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
0,New Employee,0,27.60821918,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,1,23.14246575,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,8%,0,0,1
1,New Employee,0,22.2109589,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,22.24931507,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,26.91506849,Tamil Nadu,PORTAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,0%,0,0,0
1,New Employee,0,23.37260274,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,0,26.82465753,Tamil Nadu,EMPLOYEE REFERRAL,0,Chennai,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,Re hire,0,30.45479452,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,1,0,13%,0,0,1
0,New Employee,0,32.42191781,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,16%,0,0,1
1,New Employee,1,33.13150685,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,22%,0,0,1
1,New Employee,0,26.09863014,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,22%,0,0,1
1,New Employee,1,25.92328767,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,10%,0,0,1
1,New Employee,1,24.05753425,Karnataka,PORTAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
1,New Employee,1,27.40547945,Karnataka,EMPLOYEE REFERRAL,0,Bangalore,Same,44,FALSE,2,Post Grad,0,0,100%,0,0,1
